STU_CODE,NAME,Time_Sport_P0,Time_Sport_P1,Time_Sport_P2,Time_Sport_P3,Time_Sport_P4,Time_Sport_P5,Time_Sport_P6,Time_Life_P0,Time_Life_P1,Time_Life_P2,Time_Life_P3,Time_Life_P4,Time_Life_P5,Time_Life_P6,Time_Life_P7,Revise_Sport_P1,Revise_Sport_P2,Revise_Sport_P3,Revise_Sport_P4,Revise_Sport_P5,Revise_Sport_P6,Revise_Life_P1,Revise_Life_P2,Revise_Life_P3,Revise_Life_P4,Revise_Life_P5,Revise_Life_P6,Revise_Life_P7,Repeat_Sport_P1,Repeat_Sport_P2,Repeat_Sport_P3,Repeat_Sport_P4,Repeat_Sport_P5,Repeat_Sport_P6,Repeat_Life_P1,Repeat_Life_P2,Repeat_Life_P3,Repeat_Life_P4,Repeat_Life_P5,Repeat_Life_P6,Repeat_Life_P7,Before_Sport_P1,Before_Sport_P2,Before_Sport_P3,Before_Sport_P4,Before_Sport_P5,Before_Sport_P6,Before_Life_P1,Before_Life_P2,Before_Life_P3,Before_Life_P4,Before_Life_P5,Before_Life_P6,Before_Life_P7,After_Sport_P1,After_Sport_P2,After_Sport_P3,After_Sport_P4,After_Sport_P5,After_Sport_P6,After_Life_P1,After_Life_P2,After_Life_P3,After_Life_P4,After_Life_P5,After_Life_P6,After_Life_P7,AR_Sport_P1,AR_Sport_P2,AR_Sport_P3,AR_Sport_P4,AR_Sport_P5,AR_Sport_P6,AR_Life_P1,AR_Life_P2,AR_Life_P3,AR_Life_P4,AR_Life_P5,AR_Life_P6,AR_Life_P7
140702151074021,name,48.092,38.889,12.0,19.433,123.572,236.895,3.6029999999999998,11.884,28.404,7.298,49.239,150.159,152.339,83.977,18.799,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,1,1,1,1,1,1,1,2,2,1,1,19.179,11.89,19.485,58.656,27.794,1.817,20.002,4.298,48.604,62.765,29.532,5.282,9.0,2.413,1.11,0.948,1.311,2.2,2.786,2.897,4.0,1.635,0.997,1.221,1.687,8.4,0,0,0,0,0,0,0,0,0,2,2,2,0
140702011553721,name,8.9,18.699,7.792,10.306,110.201,342.519,10.49,11.11,14.187,28.707,18.611,122.093,54.697,183.359,31.347,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,8.292,7.795,9.925,23.105,77.003,8.796,3.49,28.409,17.395,76.886,27.996,8.004,7.046,2.398,0.997,1.381,4.399,2.211,2.694,2.995,1.298,2.216,1.701,2.498,1.653,2.7,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151070421,name,3.181,25.389,8.808,13.843,108.02900000000001,126.227,20.803,0.3939999999999999,9.402,9.497,13.174,23.152,26.978,26.001,17.42,0,0,0,5,1,0,0,0,3,0,0,0,0,1,1,1,5,5,1,1,1,2,2,1,1,1,15.491,8.202,13.697,9.552,4.502,16.004,3.399,9.599,4.807,5.231,20.177,3.7,7.222,2.173,1.606,1.146,1.123,9.998,5.799,2.198,0.898,1.002,1.023,1.299,1.996,3.518,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081053521,name,7.9990000000000006,20.428,8.373,16.657,83.805,303.671,12.192,3.907,18.159,18.249,23.886,72.127,159.921,35.779,13.669,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.799,7.87,16.097,47.339,117.953,2.559,11.708,17.652,8.185,14.999,51.277,6.962,4.373,3.204,1.503,1.56,8.953,2.705,10.633,1.863,1.597,14.091,2.329,3.448,3.727,3.097,0,0,0,0,0,0,0,0,0,2,2,2,0
140702011554021,name,4.388,27.802,14.3,45.329,432.809,307.787,12.193,10.683,18.71,12.389,50.604,150.398,201.708,59.497,23.106,0,0,6,7,3,0,0,0,1,0,2,0,0,1,1,4,6,3,1,1,1,1,1,1,1,1,15.201,13.4,8.303,28.399,6.797,7.499,4.398,12.185,45.296,26.395,47.905,8.398,15.004,2.499,1.9,6.332,26.496,1.003,5.694,1.912,1.204,2.508,3.002,1.204,1.5,2.507,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081053821,name,8.7,31.598,17.305,13.532,110.717,53.244,8.526,8.602,23.92,48.078,56.06,144.153,95.512,75.981,19.59,0,0,0,1,1,0,0,2,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15.507,16.407,11.705,11.364,15.549,4.211,5.0,26.48,14.106,67.037,25.88,43.969,11.099,5.704,1.898,2.827,10.458,1.398,5.315,1.417,19.101,19.364,1.41,17.223,3.814,4.0,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081050821,name,5.072,27.926,7.737,17.364,172.044,76.957,17.269,5.732,15.466000000000001,9.003,29.175,119.427,193.138,334.158,23.898,0,0,0,2,1,0,0,0,0,0,3,6,0,1,1,1,1,1,1,1,1,1,1,3,3,1,15.455,6.301,15.966,58.002,35.956,4.203,4.394,7.102,28.319,22.323,60.832,3.054,10.409,2.993,2.436,2.398,4.431,6.102,14.066,3.197,2.901,1.856,4.0,4.043,43.088,4.6,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081053221,name,8.004,52.147,19.516,7.339,41.516,49.179,6.752,6.313,18.868,21.217,50.633,127.27799999999999,126.158,124.74,17.599,0,2,2,0,0,0,0,0,1,0,4,2,0,1,2,2,2,1,1,1,1,2,3,2,1,1,36.091,8.763,5.398,20.0,16.454,4.581,8.502,21.216,48.203,55.089,16.787,12.435,11.203,3.364,9.368,1.443,16.659,1.438,3.171,1.85,1.001,1.311,1.395,1.765,2.709,3.307,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081052321,name,5.515,21.101,16.902,21.668,62.632999999999996,26.803,7.821,10.454,21.466,20.212999999999997,130.085,117.83600000000001,287.048,59.792,28.619,0,0,3,1,0,0,6,2,7,0,3,1,0,1,1,3,3,1,1,2,2,3,4,3,1,1,5.401,6.406,8.797,19.912,8.497,3.895,4.605,17.502,39.301,18.105,36.698,4.189,9.0,3.999,11.496,3.565,8.9,0.907,4.926,1.099,1.299,21.502,2.787,144.361,4.003,7.326,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151071621,name,2.894,35.594,13.803999999999998,58.13699999999999,237.476,166.053,7.703,3.537,24.465,13.239999999999998,49.373,145.811,93.81299999999999,115.703,14.987,1,2,17,7,5,1,1,3,8,0,1,2,4,2,2,8,8,5,2,1,2,2,3,2,1,1,6.799,4.949,5.396,28.803,1.54,1.1,8.181,5.962,26.284,10.899,8.742,2.63,3.709,16.939,1.505,6.4,18.503,1.5,3.401,3.398,3.776,3.725,2.996,9.396,1.509,3.501,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081051421,name,68.302,38.021,23.066,123.70100000000001,1012.1320000000001,218.25699999999998,5.379,1.597,13.523,44.127,33.302,310.481,-1,-1,-1,0,0,14,17,4,0,0,3,1,0,0,0,-5,1,1,8,16,10,1,1,2,2,1,0,0,0,19.689,21.666,103.7,10.799,6.896,2.7,3.693,31.17,11.306,-1,-1,-1,-1,6.013,2.4,1.637,5.919,11.006,3.679,3.328,1.759,4.253,315.734,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
330300041072521,name,2.033,26.722,5.924,40.269000000000005,205.32999999999998,342.845,6.12,16.63,18.725,13.043,19.453,186.99599999999998,153.654,46.324000000000005,22.085,0,0,13,5,3,0,0,0,0,0,5,1,0,1,1,7,9,3,1,1,1,1,3,3,2,1,8.446,5.022,9.604,17.023,6.809,4.669,6.77,12.943,17.217,37.259,12.107,3.415,6.792,5.975,1.902,1.773,7.821,1.829,2.451,2.756,1.1,3.236,1.894,8.298,2.214,2.376,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151070121,name,4.718,45.904,10.138,7.952,74.029,51.369,20.0,11.295,35.371,12.961,26.571,61.724,51.482,40.733,12.208,0,0,0,1,1,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.583,9.318,8.057,23.226,19.57,18.209,27.703,12.832,26.772,15.503,11.286,5.01,3.569,16.813,1.82,0.895,2.134,2.396,2.791,2.021,1.129,0.799,1.718,1.196,2.431,3.035,0,0,0,0,0,0,0,0,0,2,2,2,0
140702011553421,name,3.519,50.076,34.3,53.155,335.25699999999995,336.303,29.515,5.333,67.665,34.617,69.204,148.182,68.604,80.908,25.985,0,0,1,5,2,0,3,0,0,0,2,0,0,1,1,2,4,3,1,1,1,1,1,3,3,1,27.179,29.6,38.101,32.659,106.801,9.1,16.758,33.496,69.482,6.077,27.001,8.201,6.184,8.797,5.7,10.016,6.3,3.795,21.415,3.508,2.121,0.722,3.806,7.105,10.895,16.299,0,0,0,0,0,0,0,0,0,2,2,2,0
330300081052021,name,10.209,45.591,7.5969999999999995,22.216,62.705,214.005,12.591,10.298,79.305,41.724000000000004,67.968,166.345,244.543,258.861,86.905,1,0,0,1,1,0,7,2,3,0,2,1,3,1,1,1,1,1,1,2,2,2,2,1,1,1,25.088,6.596,21.899,14.183,28.882,5.973,33.293,21.4,61.502,158.559,67.501,17.157,15.001,11.594,2.001,1.317,2.617,3.528,7.618,1.32,1.782,1.7,37.76,1.538,3.704,8.805,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151073121,name,9.414,54.825,8.663,20.229,536.5369999999999,138.367,43.236,7.936999999999999,54.66,6.945,27.083,185.083,56.101,82.604,16.111,2,0,0,6,10,1,2,0,0,0,0,1,2,1,1,1,3,4,2,1,1,1,1,1,1,1,23.395,7.766,17.906,51.478,20.986,5.692,32.464,6.802,25.972,14.775,18.205,10.109,2.507,2.634,1.897,3.323,13.518,2.398,31.238,3.899,1.143,2.111,7.598,1.995,1.8,3.087,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041073421,name,4.704,116.599,12.121,11.389,130.295,287.736,67.522,399.184,15.695,49.153,51.754,171.807,244.207,186.533,-1,0,0,0,0,2,3,0,0,6,0,2,1,-5,1,1,1,1,1,1,1,1,2,3,2,1,0,9.998,9.723,11.183,48.6,10.302,14.674,10.004,28.413,9.455,9.694,61.206,40.04,-1,43.199,3.398,1.206,0.972,0.926,7.621,1.094,21.74,10.099,2.594,107.697,99.106,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
330300041073721,name,15.361999999999998,28.199,12.722,15.482,43.767,243.404,11.15,18.998,46.405,22.636,112.075,175.19799999999998,170.231,90.065,42.019,0,0,0,1,3,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,13.118,11.516,13.41,16.137,20.748,4.567,37.401,14.097,61.373,43.41,84.961,6.666,8.729,10.079,2.206,3.072,4.947,2.949,7.583,2.194,2.336,51.702,2.549,8.748,2.575,18.414,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041074621,name,9.177,42.912,6.689,13.497,44.435,240.339,21.228,707.169,18.022,3.4850000000000003,1.616,83.147,3.2720000000000002,35.033,13.999,0,0,0,1,4,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.297,4.488,11.897,15.309,19.865,9.433,3.273,2.946,1.662,79.854,1.805,9.956,10.894,14.415,3.201,2.6,3.418,1.671,6.694,4.355,1.539,0.954,1.296,0.773,1.202,2.381,0,0,0,0,0,0,0,0,0,2,2,2,0
140702011550721,name,19.389,32.017,9.885,13.205,236.711,104.696,13.796,14.903,17.394,7.9190000000000005,15.079999999999998,110.402,84.104,187.811,30.394,0,0,0,6,1,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8.4,8.785,12.5,43.899,14.591,10.301,5.199,7.199,14.384,26.208,41.808,7.362,6.197,8.915,2.1,1.705,3.314,1.504,4.495,2.794,1.72,1.696,2.598,3.695,5.2,17.101,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041070721,name,55.475,31.384,14.11,35.469,111.054,233.192,37.209,607.394,17.181,17.242,109.783,347.586,-1,20.805,6976.799,0,0,0,0,0,2,0,0,0,0,0,3,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,17.096,10.538,34.913,100.748,76.085,18.701,5.815,17.2,106.297,-1,-1,0.306,2.6,5.273,4.572,1.556,6.914,1.198,5.508,2.695,1.042,4.486,353.072,-1,2.89,6974.293,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
330300081051721,name,7.569000000000001,25.82,14.549,114.37,204.314,860.1279999999999,2.775,1.6800000000000002,26.984,26.135,35.087,64.036,3.742,14.624,13.295,1,3,10,4,7,0,0,1,0,0,0,0,0,2,4,6,5,4,1,1,1,1,1,1,1,1,10.598,8.666,99.621,42.781,58.897,1.514,16.608,10.323,34.705,61.693,2.065,2.817,4.307,5.427,2.099,1.38,2.689,25.308,2.261,1.382,8.517,1.382,1.64,0.982,2.291,2.902,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041070121,name,4.256,41.278,20.367,11.916,59.542,302.18600000000004,43.98,915.413,17.062,4.96,26.333,49.263,18.997,52.811,11.802,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,21.085,11.594,9.0,11.125,30.571,16.801,5.613,4.253,14.317,19.36,12.298,3.605,2.098,9.936,9.773,1.384,3.122,3.099,28.179,3.247,1.707,5.444,3.285,1.799,2.105,4.796,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041073121,name,10.232,56.156,12.156,81.437,509.8449999999999,267.278,9.699,87.842,19.204,5.603,14.257,117.59299999999999,133.87,71.047,11.596,2,2,15,11,4,0,0,0,8,0,2,2,1,2,2,7,11,5,1,1,1,1,2,2,1,1,18.513,5.496,13.254,49.707,4.899,7.8,10.164,4.759,3.255,32.199,14.38,12.345,4.0,6.604,1.944,3.499,2.736,1.29,2.899,1.241,1.844,2.991,2.0,1.56,1.297,2.181,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041071021,name,10.903,66.318,9.069,25.137,84.674,51.953,17.565,523.463,21.631,18.931,43.650999999999996,115.24300000000001,133.849,99.783,36.29,0,0,0,0,1,0,0,0,2,0,4,2,0,1,1,1,1,1,1,1,1,2,2,1,1,1,23.388,8.468,17.502,68.366,15.309,12.14,11.756,18.555,36.804,26.494,23.998,6.454,20.97,18.032,1.601,8.635,17.308,2.36,6.425,2.98,1.376,1.804,1.895,2.751,2.729,3.323,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041072221,name,4.26,25.993,17.579,78.191,161.38,268.029,7.692,713.105,26.912,19.82,37.743,98.093,69.802,31.075000000000003,-1,1,0,1,4,0,0,1,0,0,0,1,0,-5,1,1,2,2,1,1,1,1,1,1,1,1,0,8.54,13.046,71.668,21.166,86.802,4.178,18.689,19.146,37.129,51.483,19.191,6.299,-1,2.054,5.533,1.934,14.639,3.022,4.514,1.86,1.674,1.614,1.709,2.115,25.776,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
140702151073721,name,21.11,29.815,8.576,11.744,81.686,49.4,19.489,27.206,12.984,17.696,16.104,57.102,37.72,71.28,15.202000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,19.008,8.28,11.714,26.765,14.999,17.778,3.879,17.213,16.217,33.402,3.198,7.998,7.815,1.925,1.296,1.03,3.319,7.723,2.711,1.774,1.483,0.887,1.786,1.52,1.684,5.095,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041071921,name,8.214,28.809,25.679,63.718,181.336,386.362,20.152,132.626,107.894,14.008,47.997,63.510999999999996,272.252,129.534,19.312,0,0,1,3,4,0,0,0,1,0,1,3,1,1,1,2,5,4,1,1,1,1,1,2,2,1,13.292,22.112,60.303,2.9,72.4,7.404,101.892,13.418,11.787,42.093,255.487,3.11,12.803,2.522,4.567,1.523,2.494,1.305,13.748,1.505,1.59,38.641,1.317,5.552,6.823,2.505,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041070421,name,4.503,44.255,11.345,14.775,182.319,168.636,4.593,577.094,27.082,19.182,48.64,16.215,19.15,76.048,29.007,0,0,0,4,1,0,1,0,7,0,0,0,3,1,1,1,3,3,1,1,1,1,1,1,1,1,18.93,9.948,14.219,71.832,83.004,2.189,7.307,18.832,27.638,1.604,4.197,6.339,10.708,8.655,2.397,1.556,1.569,2.515,3.404,10.459,1.35,2.998,1.087,3.06,5.803,3.096,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151072521,name,1.5979999999999999,73.82,21.081,12.904,165.831,210.67700000000002,21.105,6.902,32.807,21.096,28.586,213.408,24.699,345.015,21.706,3,3,3,3,4,0,1,1,3,0,0,7,0,3,3,1,1,2,1,1,2,2,1,1,1,1,51.601,18.003,7.9,16.102,28.505,6.699,8.993,12.003,19.504,43.004,10.711,9.605,10.609,1.896,1.696,1.204,2.025,1.994,15.406,3.994,0.893,2.595,2.296,0.995,2.105,2.202,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041071321,name,5.255,31.165999999999997,36.007000000000005,45.857000000000006,335.71900000000005,300.384,8.843,148.448,23.877,29.443,17.361,181.46300000000002,50.986000000000004,34.464999999999996,37.312999999999995,0,5,11,4,6,1,0,0,1,0,0,2,1,1,4,10,8,4,2,1,1,2,4,3,2,2,15.145,13.481,1.79,17.676,102.306,1.506,5.094,28.715,14.087,39.594,7.282,5.371,12.302,3.22,1.9,2.406,17.748,12.398,2.789,1.183,1.728,3.187,1.604,1.427,0.194,3.301,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151071321,name,4.387,54.7,14.593,13.042,132.996,249.98,16.598,1.802,34.92,36.908,11.417,144.273,53.695,66.002,7.595000000000001,3,0,0,2,4,0,0,1,3,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16.897,11.916,13.001,32.662,41.071,15.4,9.095,33.777,2.701,12.655,12.99,2.998,3.794,6.907,3.677,1.041,1.432,1.906,2.198,1.225,2.627,1.748,0.909,2.109,2.995,3.006,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041072821,name,62.988,67.106,34.818,13.626,81.454,146.766,20.637,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,-5,-2,-2,0,0,0,-5,1,1,1,1,1,1,0,0,0,0,0,0,0,45.0,32.8,13.278,40.454,88.103,14.738,-1,-1,-1,-1,-1,-1,-1,1.501,3.018,1.348,16.6,2.462,6.899,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
140729111182621,name,2.335,55.7,9.11,0.4590000000000001,40.426,31.162999999999997,7.7490000000000006,15.379000000000001,9.015,1.299,1.911,25.924,10.653,17.253,7.154,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,34.602,3.857,0.652,18.446,8.707,2.671,3.51,1.003,1.439,1.208,2.998,2.116,0.856,18.343,6.253,0.807,5.492,1.396,3.248,1.203,1.296,0.706,1.839,1.085,4.001,3.088,0,0,0,0,0,0,0,0,0,2,2,2,0
140702011551621,name,22.418,42.682,16.296,27.94,175.382,277.4,18.092,10.373,15.638000000000002,35.269999999999996,28.196,45.318,31.017000000000003,61.476,20.699,1,0,1,2,2,1,3,3,0,0,1,0,0,1,1,2,2,2,2,2,2,1,1,1,1,1,8.977,15.995,14.706,38.496,23.187,2.396,1.901,10.208,26.494,20.798,12.986,9.765,8.79,9.504,1.301,2.429,2.212,2.108,6.302,1.542,2.001,2.702,2.215,2.234,2.804,3.707,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041071621,name,20.098,44.359,5.951,2.045,2.762,37.448,3.4160000000000004,3.995,21.763,1.436,2.419,204.141,3.8579999999999997,16.822,8.777,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6.704,2.351,1.393,2.253,5.692,1.441,2.102,1.243,2.406,5.686,2.351,1.897,2.897,33.255,1.606,1.652,1.509,1.754,2.975,1.651,1.193,1.013,1.85,0.908,2.027,2.606,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021121621,name,13.309,25.79,15.103000000000002,65.12400000000001,237.578,68.898,7.199999999999999,7.896000000000001,14.216,8.588,51.297,229.97999999999996,130.529,151.268,16.305,0,1,3,0,1,0,0,0,2,0,0,0,0,1,2,3,2,1,1,1,1,1,4,3,1,1,7.103,10.9,44.906,51.677,9.897,5.248,5.5,5.985,36.815,39.506,1.0,5.998,7.611,6.297,1.599,8.794,38.493,4.495,2.952,3.911,3.603,12.301,3.579,69.689,2.092,5.305,0,0,0,0,0,0,0,0,0,2,2,2,0
140729111180221,name,1.411,31.844,12.923,6.516,56.648,73.169,12.349,1.504,20.644,6.712,15.09,84.451,10.506,50.217,8.783,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8.727,8.253,2.327,15.666,11.609,8.652,8.85,6.392,14.073,16.485,3.9,2.202,4.138,5.45,5.67,5.189,3.735,3.452,4.697,7.252,1.32,2.017,2.402,2.406,6.48,3.507,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151071921,name,7.086,52.98,24.398,18.403,127.71700000000001,80.585,6.099,3.301,32.931,5.116,32.482,135.782,27.792,32.515,15.401,0,19,0,2,0,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,2,1,29.683,10.219,11.707,59.697,72.489,3.703,15.999,4.367,30.475,44.281,6.795,2.1,5.207,4.406,1.794,7.696,1.719,1.596,2.299,9.631,1.749,1.403,1.71,1.297,1.488,2.5,0,0,0,0,0,0,0,0,0,2,2,2,0
140729111180821,name,3.942,28.301,6.35,1.899,141.704,32.794,10.864,3.109,14.414,1.376,2.4,5.726,5.521,3.766,6.689,0,2,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4.349,2.049,1.71,23.6,8.295,4.301,2.893,1.481,1.606,1.004,1.172,1.266,1.391,12.351,3.502,1.189,2.204,1.698,7.563,3.821,0.895,1.403,0.825,0.85,0.87,3.797,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021123721,name,8.386,15.824000000000002,10.586,23.618,130.826,244.474,8.812,2.898,22.109,48.911,72.68199999999999,320.418,102.51,44.491,27.003,0,0,4,4,1,0,0,0,4,0,0,1,0,1,1,3,6,4,1,1,1,2,2,2,1,1,9.4,10.675,17.688,20.693,108.302,5.786,6.704,48.996,22.584,55.1,56.59,4.997,16.701,2.414,0.911,1.313,1.522,1.515,4.026,1.204,0.915,2.595,1.004,1.9,3.09,3.407,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021122521,name,12.878,40.523,23.773,10.31,148.696,44.794,31.000999999999998,32.814,25.881,16.002,10.201,86.012,9.795,79.292,8.5,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,21.096,22.479,3.704,141.596,9.596,29.402,11.287,15.006,9.601,43.698,3.397,1.791,2.506,1.828,2.294,1.609,2.604,6.497,2.599,4.693,1.996,1.6,0.763,2.604,1.887,2.799,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021121021,name,7.082000000000001,23.42,13.681,48.405,105.50599999999999,107.80599999999998,11.487,18.283,43.4,5.098,23.910999999999998,108.792,100.76,25.1,19.7,2,3,7,2,2,0,0,0,3,0,0,0,2,2,4,3,4,3,1,1,1,3,5,5,3,1,8.6,5.694,17.802,18.698,2.905,4.402,34.496,4.696,13.998,6.595,24.496,0.9,5.293,2.705,1.098,4.601,1.519,2.001,8.085,2.392,1.402,1.014,3.799,19.503,3.999,4.492,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021122221,name,19.817,83.392,14.400000000000002,89.82100000000001,326.862,254.62800000000001,39.9,7.8870000000000005,27.614,24.393,54.808,166.393,185.1,90.704,18.102,2,4,13,6,16,3,0,0,3,0,1,5,0,3,4,9,11,8,4,1,1,2,2,1,1,1,19.083,6.104,40.606,16.097,13.601,18.592,13.603,23.692,29.693,40.991,95.897,7.604,9.398,28.699,2.296,1.295,14.503,17.404,5.299,1.413,1.701,9.514,29.802,5.486,2.301,3.198,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021121321,name,7.1129999999999995,19.988,8.205,5.605,56.502,135.694,7.823,7.9,29.812,58.512,84.101,231.978,146.039,92.069,18.808,0,0,0,0,3,0,0,3,10,0,1,0,0,1,1,1,1,1,1,1,2,4,5,3,1,1,10.792,6.403,5.294,27.59,11.792,5.096,14.202,44.198,29.904,38.702,75.0,7.567,13.397,2.102,2.802,1.311,10.212,2.304,3.727,4.405,1.892,1.724,6.985,2.032,3.196,3.582,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021124621,name,9.006,16.604,13.591,20.209,116.09400000000001,110.10300000000001,5.198,44.784,14.235,6.167,55.7,97.802,81.603,105.897,16.011,0,0,1,3,2,0,0,0,0,0,0,1,0,1,1,2,3,2,1,1,1,1,1,1,1,1,9.599,6.495,17.799,18.594,25.196,2.718,8.901,5.867,14.099,62.502,21.398,2.496,5.704,2.51,8.096,1.7,2.899,25.006,3.48,1.629,1.3,42.601,1.688,1.504,2.782,4.122,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021120121,name,10.096,174.819,19.79,106.503,96.086,278.505,8.8,1.916,14.003,8.204,35.577,115.215,17.988,21.893,10.9,0,0,1,4,2,0,1,0,1,0,0,0,0,1,1,1,3,3,1,1,1,1,2,2,1,1,147.002,19.347,106.167,12.493,50.696,6.011,3.405,7.706,24.974,33.5,6.5,1.7,2.7,4.519,1.443,0.712,2.295,31.387,3.789,1.405,1.498,3.491,1.724,1.102,4.385,5.999,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021123121,name,74.458,74.494,16.207,15.698,55.221000000000004,97.028,21.455,5.996,24.405,19.314,13.996,70.086,40.801,188.105,32.397,5,2,2,1,3,2,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1,1,17.897,11.101,11.098,20.497,15.684,7.204,4.506,18.111,12.901,10.194,15.805,3.8,12.4,3.496,2.0,1.904,2.617,3.504,4.4,3.205,2.203,2.095,2.699,2.596,0.065,6.59,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021120721,name,8.879,90.229,16.977,22.13,258.178,118.61800000000001,15.892,8.303,68.582,59.524,40.605000000000004,205.396,96.497,119.717,49.486,3,0,0,5,6,1,4,2,1,0,2,2,1,1,1,1,1,2,2,2,3,2,1,1,1,1,23.101,14.372,20.497,31.468,47.092,0.898,36.001,52.402,11.978,81.695,24.498,15.807,6.587,11.218,3.605,2.633,3.905,2.521,10.517,5.695,5.902,4.107,3.302,1.702,4.014,18.104,0,0,0,0,0,0,0,0,0,2,2,2,0
140702151073421,name,2.723,24.943,17.149,11.005,40.584,54.299,8.505,2.396,17.098,23.523,12.379,16.328,24.98,40.301,14.805,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13.782,14.945,10.484,31.091,19.298,6.604,6.505,22.713,11.086,12.022,13.174,5.012,4.707,2.052,3.204,1.521,1.6,1.901,2.901,1.477,1.81,2.293,2.127,1.4,1.899,3.602,0,0,0,0,0,0,0,0,0,2,2,2,0
330300021121921,name,3.702,25.699,8.705,8.732,52.054,168.21999999999997,7.695,47.1,16.607,22.197,20.0,139.305,65.22,33.073,16.909,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,1,2,2,1,1,1,1,2,2,1,1,13.501,7.106,6.496,10.468,31.403,5.786,8.601,22.192,19.4,33.398,14.505,1.687,2.499,3.896,2.599,3.236,3.102,2.208,2.909,3.408,1.005,1.6,2.6,9.895,1.687,3.008,0,0,0,0,0,0,0,0,0,2,2,2,0
